-532.275420923,-567.008923368,-568.474948414,0.025762796402,0.0440199375153,0.0788421630859,923
-532.275420923,-567.008923368,-569.175340767,0.0215201377869,0.070995092392,0.138558149338,923
-532.275420923,-567.008923368,-571.87451638,0.0215921401978,0.119065999985,0.204986810684,923
-532.275420923,-565.795969862,-565.958188321,0.0207087993622,0.159949064255,0.25669503212,923
-532.275420923,-563.772779347,-565.292044486,0.0201711654663,0.220784902573,0.31082701683,923
-532.275420923,-563.100212623,-565.682567904,0.0209100246429,0.24120593071,0.358364105225,923
-532.275420923,-563.524161906,-564.031686798,0.0200028419495,0.367359876633,0.408453941345,923
-532.275420923,-563.842123868,-564.537035726,0.0196149349213,0.383519887924,0.448271036148,923
-532.275420923,-564.089427616,-564.68785136,0.0218451023102,0.378787994385,0.517446994781,923
-532.275420923,-563.772779347,-563.693906934,0.0235238075256,0.575585842133,0.542270898819,923
-753.907996159,-757.678500814,-758.307979675,0.0206351280212,0.0324449539185,0.0819621086121,572
-753.907996159,-758.29032383,-761.170315025,0.0219459533691,0.0531721115112,0.156408071518,572
-753.907996159,-753.907996159,-758.124096428,0.0199999809265,0.0564658641815,0.195188999176,572
-753.907996159,-753.907996159,-757.503482378,0.0189881324768,0.0762989521027,0.270995855331,572
-753.907996159,-753.907996159,-756.694335692,0.0195400714874,0.0781960487366,0.293337106705,572
-753.907996159,-753.918138034,-753.907996159,0.0187928676605,0.100596189499,0.411826848984,572
-753.907996159,-760.579268725,-763.986197847,0.018501996994,0.133635997772,0.451483011246,572
-753.907996159,-753.907996159,-754.315084149,0.0187709331512,0.146108865738,0.484122991562,572
-753.907996159,-753.907996159,-753.907996159,0.0208728313446,0.164294958115,0.536664009094,572
-753.907996159,-753.907996159,-753.907996159,0.0188720226288,0.168110132217,0.589267015457,572
-480.820254232,-524.548456516,-525.545734878,0.0197830200195,0.0459771156311,0.0732538700104,71
-480.820254232,-524.548456516,-525.408560982,0.0201580524445,0.117252111435,0.134473085403,71
-480.820254232,-523.587908935,-525.137466521,0.0233201980591,0.170390844345,0.19052696228,71
-480.820254232,-523.700983707,-528.837868632,0.0209500789642,0.288328886032,0.25679397583,71
-480.820254232,-523.792059208,-526.523520171,0.0193121433258,0.313397884369,0.410360813141,71
-480.820254232,-523.596501032,-525.585550193,0.0223739147186,0.456903934479,0.440151929855,71
-480.820254232,-523.668583831,-523.791645422,0.0257680416107,0.637495994568,0.448038101196,71
-480.820254232,-523.680360084,-524.121034795,0.0210671424866,0.657738924026,0.445151805878,71
-480.820254232,-523.587908935,-523.605424249,0.0200941562653,1.61838912964,0.63459610939,71
-480.820254232,-523.664546306,-523.661234461,0.019544839859,0.949923038483,0.598181009293,71
-589.914595336,-1029.42076995,-1029.53263215,0.0289559364319,0.0517249107361,0.0706541538239,494
-589.914595336,-952.629512019,-948.215472247,0.029314994812,0.104572057724,0.135454893112,494
-589.914595336,-835.492371674,-832.687017986,0.0305271148682,0.151285171509,0.191913127899,494
-589.914595336,-883.974471244,-876.84907339,0.0344700813293,0.242281913757,0.244328975677,494
-589.914595336,-872.034553037,-859.483280486,0.0304570198059,0.351557970047,0.299023866653,494
-589.914595336,-835.492371674,-828.286670256,0.0273201465607,0.576547861099,0.352276086807,494
-589.914595336,-863.196428571,-862.78709479,0.029109954834,2.43022990227,0.407459974289,494
-589.914595336,-851.885813291,-835.02146634,0.0291628837585,14.9608590603,0.606607913971,494
-589.914595336,-835.492371674,-828.286670256,0.0308349132538,5.01700592041,0.654474973679,494
-589.914595336,-854.885211502,-828.286670256,0.0321249961853,699.662596941,0.639491796494,494
-588.693677036,-693.730503868,-698.856772271,0.0198860168457,0.0488059520721,0.0786240100861,645
-588.693677036,-693.730503868,-696.255007725,0.0198900699615,0.0978138446808,0.151379823685,645
-588.693677036,-693.730503868,-699.371152868,0.0203402042389,0.199250936508,0.199728965759,645
-588.693677036,-693.730503868,-699.508832332,0.0191380977631,0.252291917801,0.247899055481,645
-588.693677036,-693.730503868,-698.397219693,0.0207490921021,0.417344093323,0.325782060623,645
-588.693677036,-691.255499906,-692.770374556,0.0189619064331,0.673165082932,0.401547908783,645
-588.693677036,-689.023525225,-692.040281645,0.0251100063324,1.12084197998,0.481052875519,645
-588.693677036,-687.349544214,-689.702148587,0.0303699970245,1.38503789902,0.515248060226,645
-588.693677036,-685.96698287,-687.672280366,0.0241639614105,1.87367320061,0.558159828186,645
-588.693677036,-685.14205636,-685.730459037,0.0205960273743,3.31806302071,0.655711889267,645
-542.036698676,-558.899961602,-560.144553409,0.0200650691986,0.0400619506836,0.0830190181732,143
-542.036698676,-558.899961602,-561.441890478,0.0224468708038,0.0551748275757,0.14084482193,143
-542.036698676,-558.899961602,-560.74992283,0.0188140869141,0.0734341144562,0.194318056107,143
-542.036698676,-558.899961602,-564.133730287,0.0188341140747,0.0966000556946,0.250816106796,143
-542.036698676,-558.899961602,-563.216486077,0.0205399990082,0.12015414238,0.297809123993,143
-542.036698676,-558.899961602,-561.29199361,0.0184581279755,0.144101858139,0.346130847931,143
-542.036698676,-558.899961602,-559.730099718,0.0182750225067,0.200887918472,0.43066906929,143
-542.036698676,-558.899961602,-561.11707565,0.0211310386658,0.206273078918,0.474573135376,143
-542.036698676,-558.899961602,-559.134785972,0.0196120738983,0.229780912399,0.528732061386,143
-542.036698676,-558.899961602,-559.579282081,0.0201518535614,0.227606058121,0.600526809692,143
-502.761853117,-776.97094859,-784.568853876,0.0334270000458,0.0634310245514,0.0814180374146,504
-502.761853117,-762.935125661,-769.280179092,0.0305528640747,0.137845039368,0.13885307312,504
-502.761853117,-729.557790549,-730.462976813,0.0343329906464,0.262367963791,0.195840835571,504
-502.761853117,-736.035460481,-740.001583737,0.030219078064,0.964704990387,0.259402036667,504
-502.761853117,-732.824684199,-725.92464477,0.0321440696716,3.96139383316,0.326704025269,504
-502.761853117,-729.557790549,-729.965863748,0.0330510139465,21.307612896,0.429647922516,504
-502.761853117,-720.199815519,-722.670655087,0.0363309383392,34.9761369228,0.474209070206,504
-502.761853117,-721.575655766,-717.839521926,0.0342848300934,227.278542995,0.546270847321,504
